country,year,imf_debt_gdp
MNE,2014,56.186924
MNE,2015,62.29669
MNE,2016,60.770136
MNE,2017,61.126178
MNE,2018,67.6151
MNE,2019,74.911775
MNE,2020,103.47092
MNE,2021,82.541357
MNE,2022,67.966201
MNE,2023,58.301758
MNG,2006,40.937293
MNG,2007,36.113123
MNG,2008,30.992453
MNG,2009,48.535595
MNG,2010,30.975085
MNG,2011,32.652583
MNG,2012,43.692017
MNG,2013,49.423446
MNG,2014,43.962785
MNG,2015,50.546886
MNG,2016,78.677805
MNG,2017,75.41519
MNG,2018,65.176767
MNG,2019,62.475167
MNG,2020,75.178823
MNG,2021,61.24497
MNG,2022,59.025307
MNG,2023,44.565879
MNG,2024,38.952269
MOZ,1999,94.675767
MOZ,2000,95.818196
MOZ,2001,99.765665
MOZ,2002,63.350734
MOZ,2003,63.15667
MOZ,2004,50.766563
MOZ,2005,60.084198
MOZ,2006,40.028588
MOZ,2007,31.180602
MOZ,2008,32.755416
MOZ,2009,39.328537
MOZ,2010,38.55117
MOZ,2011,34.155167
MOZ,2012,36.678925
MOZ,2013,49.482416
MOZ,2014,63.402512
MOZ,2015,86.034459
MOZ,2016,124.80763
MOZ,2017,103.79224
MOZ,2018,105.52548
MOZ,2019,98.261764
MOZ,2020,119.96643
MOZ,2021,104.33558
MOZ,2022,100.25853
MOZ,2023,90.758388
MOZ,2024,96.62535
MRT,1990,107.9437
MRT,1991,96.396298
MRT,1992,85.098121
MRT,1993,104.82325
MRT,1994,104.16752
MRT,1995,101.68769
MRT,1996,101.73906
MRT,1997,100.24282
MRT,1998,101.0927
MRT,2000,55.527353
MRT,2001,63.464756
MRT,2002,59.452089
MRT,2003,22.935673
MRT,2004,22.014854
MRT,2005,71.058628
MRT,2006,38.003475
MRT,2007,61.499621
MRT,2008,57.236254
MRT,2009,54.34394
MRT,2010,43.947383
MRT,2011,38.838795
MRT,2012,39.317484
MRT,2013,40.733999
MRT,2014,49.542396
MRT,2015,59.888314
MRT,2016,57.554262
MRT,2017,55.66407
MRT,2018,59.181816
MRT,2019,57.687142
MRT,2020,56.489371
MRT,2021,54.45042
MRT,2022,50.456553
MRT,2023,47.452826
MRT,2024,44.920157
MWI,1990,38.039589
MWI,1991,32.624571
MWI,1992,43.019495
MWI,1993,41.202142
MWI,1994,72.480759
MWI,1995,65.708055
MWI,1996,40.934044
MWI,1997,34.787223
MWI,1998,58.585383
MWI,1999,62.134963
MWI,2000,61.466877
MWI,2002,101.50523
MWI,2003,84.741451
MWI,2004,74.660797
MWI,2005,70.933439
MWI,2006,17.909584
MWI,2007,18.947762
MWI,2008,23.523524
MWI,2009,23.486888
MWI,2010,19.312369
MWI,2011,19.983401
MWI,2012,28.606211
MWI,2013,35.347121
MWI,2014,33.51496
MWI,2015,35.455124
MWI,2016,37.080286
MWI,2017,39.975497
MWI,2018,40.8078
MWI,2019,41.187413
MWI,2020,53.857726
MWI,2021,66.546333
MWI,2022,75.495615
MWI,2023,86.122511
MWI,2024,74.380183
MYS,1990,74.129464
MYS,1991,67.319662
MYS,1992,59.109023
MYS,1993,51.133873
MYS,1994,43.722814
MYS,1995,37.708883
MYS,1996,32.452198
MYS,1997,29.29811
MYS,1998,33.427664
MYS,1999,34.226979
MYS,2000,32.363822
MYS,2001,37.948365
MYS,2002,39.524687
MYS,2003,41.38765
MYS,2004,41.956839
MYS,2005,40.161863
MYS,2006,38.7498
MYS,2007,38.272087
MYS,2008,37.996851
MYS,2009,48.533172
MYS,2010,48.865688
MYS,2011,49.32815
MYS,2012,50.923051
MYS,2013,52.256881
MYS,2014,51.938048
MYS,2015,53.574478
MYS,2016,51.890578
MYS,2017,50.049697
MYS,2018,51.185901
MYS,2019,52.421371
MYS,2020,62.006782
MYS,2021,63.266836
MYS,2022,60.181121
MYS,2023,64.320927
MYS,2024,62.616367
NAM,1990,12.935851
NAM,1991,11.840555
NAM,1992,14.10889
NAM,1993,17.16493
NAM,1994,16.41163
NAM,1995,17.990786
NAM,1996,18.724818
NAM,1997,17.716818
NAM,1998,19.5742
NAM,1999,21.796966
NAM,2000,20.858848
NAM,2001,24.393218
NAM,2002,22.187358
NAM,2003,27.145725
NAM,2004,29.17919
NAM,2005,26.897434
NAM,2006,26.135575
NAM,2007,19.364143
NAM,2008,19.096995
NAM,2009,15.850734
NAM,2010,16.328159
NAM,2011,27.449615
NAM,2012,24.627843
NAM,2013,26.113411
NAM,2014,27.57162
NAM,2015,42.090021
NAM,2016,45.832943
NAM,2017,43.829308
NAM,2018,48.744462
NAM,2019,57.568368
NAM,2020,64.296724
NAM,2021,69.603773
NAM,2022,69.433143
NAM,2023,67.160162
NAM,2024,67.701498
NER,1990,41.266171
NER,1991,41.079935
NER,1992,40.788367
NER,1993,45.016779
NER,1994,72.190084
NER,1995,64.366121
NER,1996,63.507451
NER,1997,69.100909
NER,1998,61.284326
NER,1999,63.347535
NER,2000,82.104464
NER,2001,73.982285
NER,2002,69.035392
NER,2003,60.603839
NER,2004,55.049798
NER,2005,49.460225
NER,2006,18.282811
NER,2007,17.830295
NER,2008,14.170103
NER,2009,15.936062
NER,2010,15.078104
NER,2011,14.74672
NER,2012,18.12966
NER,2013,19.554422
NER,2014,22.08588
NER,2015,29.870103
NER,2016,32.826827
NER,2017,36.507145
NER,2018,37.009641
NER,2019,39.786969
NER,2020,44.970743
NER,2021,51.337608
NER,2022,50.598798
NER,2023,51.888495
NER,2024,47.168246
NGA,1990,62.419562
NGA,1991,69.015319
NGA,1992,66.912119
NGA,1993,66.421379
NGA,1994,55.121344
NGA,1995,37.21849
NGA,1996,24.530162
NGA,1997,23.052275
NGA,1998,22.432049
NGA,1999,52.781391
NGA,2000,55.979532
NGA,2001,51.725859
NGA,2002,38.704751
NGA,2003,37.698361
NGA,2004,31.038145
NGA,2005,18.940167
NGA,2006,9.4041212
NGA,2007,8.1163309
NGA,2008,7.2761081
NGA,2009,8.6172319
NGA,2010,9.449583
NGA,2011,10.232862
NGA,2012,10.419337
NGA,2013,10.483402
NGA,2014,10.578898
NGA,2015,11.503215
NGA,2016,14.172128
NGA,2017,15.985781
NGA,2018,24.969587
NGA,2019,26.459895
NGA,2020,31.026716
NGA,2021,32.579059
NGA,2022,34.925705
NGA,2023,44.51922
NGA,2024,49.656838
NIC,1997,86.40458
NIC,1998,86.469963
NIC,1999,99.826428
NIC,2000,95.219355
NIC,2001,87.475545
NIC,2002,110.38549
NIC,2003,109.54021
NIC,2004,84.047522
NIC,2005,66.607603
NIC,2006,51.15567
NIC,2007,30.916019
NIC,2008,25.999247
NIC,2009,29.258146
NIC,2010,30.34714
NIC,2011,28.794343
NIC,2012,27.85246
NIC,2013,28.835446
NIC,2014,28.689616
NIC,2015,28.910783
NIC,2016,30.923391
NIC,2017,34.654189
NIC,2018,39.091497
NIC,2019,44.203758
NIC,2020,49.159634
NIC,2021,48.433362
NIC,2022,45.918849
NIC,2023,42.260507
NIC,2024,39.118415
NOR,1990,21.986312
NOR,1991,22.5242
NOR,1992,26.691043
NOR,1993,34.646364
NOR,1994,32.343635
NOR,1995,30.187128
NOR,1996,27.006759
NOR,1997,24.197785
NOR,1998,21.800525
NOR,1999,20.433664
NOR,2000,18.945195
NOR,2001,17.787668
NOR,2002,18.606139
NOR,2003,20.924405
NOR,2004,17.938028
NOR,2005,16.731379
NOR,2006,12.106899
NOR,2007,11.24273
NOR,2008,13.346933
NOR,2009,25.727012
NOR,2010,25.073282
NOR,2011,19.837227
NOR,2012,20.691513
NOR,2013,19.546263
NOR,2014,15.353803
NOR,2015,15.424561
NOR,2016,16.547215
NOR,2017,15.709624
NOR,2018,14.647201
NOR,2019,14.196106
NOR,2020,18.429848
NOR,2021,15.091195
NOR,2022,12.790444
NOR,2023,13.88848
NOR,2024,14.881556
NPL,1990,45.988537
NPL,1991,45.892986
NPL,1992,50.196115
NPL,1993,50.984605
NPL,1994,52.894174
NPL,1995,52.123602
NPL,1996,50.283388
NPL,1997,47.185146
NPL,1998,51.370151
NPL,1999,55.786795
NPL,2000,50.787669
NPL,2001,50.766336
NPL,2002,51.81524
NPL,2003,52.974454
NPL,2004,51.323524
NPL,2005,45.132658
NPL,2006,42.868727
NPL,2007,37.885104
NPL,2008,36.757291
NPL,2009,39.462449
NPL,2010,35.390928
NPL,2011,32.424614
NPL,2012,34.514816
NPL,2013,31.898804
NPL,2014,27.551021
NPL,2015,25.730446
NPL,2016,24.957344
NPL,2017,24.989108
NPL,2018,31.087851
NPL,2019,34.030067
NPL,2020,43.307442
NPL,2021,43.284868
NPL,2022,42.730032
NPL,2023,47.124195
NPL,2024,47.867323
NZL,1990,55.511819
NZL,1991,58.004531
NZL,1992,58.679241
NZL,1993,54.583906
NZL,1994,48.916642
NZL,1995,43.481551
NZL,1996,37.25792
NZL,1997,34.64344
NZL,1998,34.475597
NZL,1999,31.995831
NZL,2000,30.024655
NZL,2001,28.159981
NZL,2002,26.396249
NZL,2003,24.718183
NZL,2004,22.504834
NZL,2005,20.780888
NZL,2006,18.400674
NZL,2007,16.309575
NZL,2008,18.970461
NZL,2009,24.273513
NZL,2010,29.601033
NZL,2011,34.677293
NZL,2012,35.661756
NZL,2013,34.546586
NZL,2014,34.15095
NZL,2015,34.166997
NZL,2016,33.341199
NZL,2017,31.097982
NZL,2018,28.080327
NZL,2019,31.81429
NZL,2020,43.241391
NZL,2021,47.523406
NZL,2022,46.886795
NZL,2023,46.982937
NZL,2024,51.153968
North Macedonia ,1994,45.430978
North Macedonia ,1995,18.187183
North Macedonia ,1996,20.038627
North Macedonia ,1997,25.042211
North Macedonia ,2002,39.558956
North Macedonia ,2003,35.707741
North Macedonia ,2004,33.902671
North Macedonia ,2005,35.997769
North Macedonia ,2006,29.790538
North Macedonia ,2007,22.880815
North Macedonia ,2008,19.966587
North Macedonia ,2009,23.141923
North Macedonia ,2010,23.678119
North Macedonia ,2011,27.37464
North Macedonia ,2012,33.282586
North Macedonia ,2013,33.828723
North Macedonia ,2014,37.915641
North Macedonia ,2015,37.870021
North Macedonia ,2016,39.721424
North Macedonia ,2017,39.292179
North Macedonia ,2018,40.306826
North Macedonia ,2019,40.359633
North Macedonia ,2020,50.682394
North Macedonia ,2021,51.213535
North Macedonia ,2022,50.360978
North Macedonia ,2023,53.036445
North Macedonia ,2024,60.668856
OMN,1990,0.97826277
OMN,1991,22.60796
OMN,1992,23.075948
OMN,1993,22.228671
OMN,1994,23.631945
OMN,1995,21.880052
OMN,1996,21.21885
OMN,1997,20.768546
OMN,1998,30.924624
OMN,1999,28.924605
OMN,2000,21.738781
OMN,2001,22.452425
OMN,2002,15.881911
OMN,2003,13.034467
OMN,2004,14.525899
OMN,2005,8.3877264
OMN,2006,7.5630275
OMN,2007,4.4403632
OMN,2008,3.1994795
OMN,2009,5.8048688
OMN,2010,5.461979
OMN,2011,4.442439
OMN,2012,4.5862579
OMN,2013,4.6605493
OMN,2014,4.0386802
OMN,2015,13.856575
OMN,2016,29.338065
OMN,2017,40.105691
OMN,2018,44.690612
OMN,2019,52.463772
OMN,2020,67.902172
OMN,2021,61.873492
OMN,2022,41.673317
OMN,2023,37.488047
OMN,2024,35.514598
PAK,1990,48.279724
PAK,1991,55.774846
PAK,1992,53.332285
PAK,1993,57.934424
PAK,1994,58.531227
PAK,1995,52.328813
PAK,1996,52.53409
PAK,1997,52.775294
PAK,1998,53.815796
PAK,1999,60.736863
PAK,2000,61.673276
PAK,2001,65.148093
PAK,2002,60.531182
PAK,2003,56.326018
PAK,2004,50.609207
PAK,2005,47.878065
PAK,2006,46.189333
PAK,2007,44.209218
PAK,2008,49.475357
PAK,2009,54.569159
PAK,2010,56.716445
PAK,2011,56.151175
PAK,2012,58.364312
PAK,2013,59.231177
PAK,2014,58.783144
PAK,2015,59.062603
PAK,2016,62.065343
PAK,2017,62.142124
PAK,2018,66.320921
PAK,2019,78.71173
PAK,2020,80.805048
PAK,2021,74.749203
PAK,2022,77.317592
PAK,2023,78.22929
PAK,2024,70.072096
PER,2002,43.397877
PER,2003,43.579455
PER,2004,39.83349
PER,2005,37.226907
PER,2006,29.917154
PER,2007,25.780045
PER,2008,23.168474
PER,2009,22.703533
PER,2010,20.627541
PER,2011,18.318976
PER,2012,16.838971
PER,2013,16.063175
PER,2014,16.93397
PER,2015,20.014131
PER,2016,20.969903
PER,2017,21.137075
PER,2018,21.823966
PER,2019,22.975882
PER,2020,30.540314
PER,2021,32.37821
PER,2022,30.837241
PNG,1990,33.102891
PNG,1991,31.519684
PNG,1992,30.395808
PNG,1993,29.991824
PNG,1994,40.066328
PNG,1995,36.565828
PNG,1996,37.796695
PNG,1997,43.918499
PNG,1998,45.730654
PNG,1999,41.757082
PNG,2000,42.33339
PNG,2001,47.664399
PNG,2002,48.432345
PNG,2003,40.419982
PNG,2004,37.176489
PNG,2005,31.562091
PNG,2006,25.980498
PNG,2007,22.156642
PNG,2008,21.555321
PNG,2009,21.716174
PNG,2010,17.285863
PNG,2011,16.278354
PNG,2012,19.123929
PNG,2013,24.889581
PNG,2014,26.894612
PNG,2015,29.930761
PNG,2016,33.740131
PNG,2017,32.48437
PNG,2018,36.67618
PNG,2019,38.214684
PNG,2020,48.679992
PNG,2021,52.575951
PNG,2022,48.188766
PNG,2023,53.659367
PNG,2024,53.699993
POL,1990,3.2430474
POL,1991,13.709182
POL,1992,19.896244
POL,1993,21.194484
POL,1994,60.147008
POL,1995,48.281029
POL,1996,42.822321
POL,1997,42.262379
POL,1998,38.971288
POL,1999,39.417612
POL,2000,36.089773
POL,2001,32.778535
POL,2002,41.064618
POL,2003,44.772514
POL,2004,43.933703
POL,2005,46.442164
POL,2006,46.437918
POL,2007,42.165677
POL,2008,44.167497
POL,2009,45.906243
POL,2010,48.683854
POL,2011,49.306865
POL,2012,48.93559
POL,2013,51.168764
POL,2014,45.605499
POL,2015,46.118873
POL,2016,49.768809
POL,2017,46.497208
POL,2018,44.434495
POL,2019,42.064311
POL,2020,46.446151
POL,2021,42.758841
POL,2022,39.939711
POL,2023,39.575407
POL,2024,45.041266
PRT,1990,50.654062
PRT,1991,51.684131
PRT,1992,49.656008
PRT,1993,55.416936
PRT,1994,57.387689
PRT,1995,60.134676
PRT,1996,61.313216
PRT,1997,57.275955
PRT,1998,55.077797
PRT,1999,55.421548
PRT,2000,53.563266
PRT,2001,56.095705
PRT,2002,58.448646
PRT,2003,62.096506
PRT,2004,65.115955
PRT,2005,69.667688
PRT,2006,71.096304
PRT,2007,70.190685
PRT,2008,73.146818
PRT,2009,84.71552
PRT,2010,96.964646
PRT,2011,111.47649
PRT,2012,127.54163
PRT,2013,130.30919
PRT,2014,133.02299
PRT,2015,131.87946
PRT,2016,132.61559
PRT,2017,128.65232
PRT,2018,124.2678
PRT,2019,119.00607
PRT,2020,137.9357
PRT,2021,128.26239
PRT,2022,116.07697
PRT,2023,103.70099
PRT,2024,101.53852
PRY,1990,39.325089
PRY,1991,25.752902
PRY,1992,25.396561
PRY,1993,24.608161
PRY,1994,23.917864
PRY,1995,21.330955
PRY,1996,19.969283
PRY,1997,19.050668
PRY,1998,23.56098
PRY,1999,27.668136
PRY,2000,30.241888
PRY,2001,30.230879
PRY,2002,42.674802
PRY,2003,32.186355
PRY,2004,22.568311
PRY,2005,18.445737
PRY,2006,14.210224
PRY,2007,11.789434
PRY,2008,10.161678
PRY,2009,9.7649628
PRY,2010,8.7177255
PRY,2011,7.4031436
PRY,2012,9.1484077
PRY,2013,10.370231
PRY,2014,12.426744
PRY,2015,14.826644
PRY,2016,15.494379
PRY,2017,15.898644
PRY,2018,17.857879
PRY,2019,20.830322
PRY,2020,30.951507
PRY,2021,30.858679
PRY,2022,33.619381
PRY,2023,34.185528
PRY,2024,38.170832
PSE,2000,20.02378
PSE,2001,22.159103
PSE,2002,20.869959
PSE,2003,20.655032
PSE,2004,21.091163
PSE,2005,23.995367
PSE,2006,19.2525
PSE,2007,23.717505
PSE,2008,22.978294
PSE,2009,23.963563
PSE,2010,22.718087
PSE,2011,26.284934
PSE,2012,29.801102
PSE,2013,30.23139
PSE,2014,33.952136
PSE,2015,37.070953
PSE,2016,31.027315
PSE,2017,31.784584
PSE,2018,33.144905
PSE,2019,34.46871
PSE,2020,47.080074
PSE,2021,50.176497
PSE,2022,47.120628
PSE,2023,48.50388
QAT,1990,12.589623
QAT,1991,21.770284
QAT,1992,19.909528
QAT,1993,46.278885
QAT,1994,54.776853
QAT,1995,50.204092
QAT,1996,57.837155
QAT,1997,54.382216
QAT,1998,76.565189
QAT,1999,81.845911
QAT,2000,51.599361
QAT,2001,59.224632
QAT,2002,47.66579
QAT,2003,38.788116
QAT,2004,30.060952
QAT,2005,19.125584
QAT,2006,13.947019
QAT,2007,9.3652151
QAT,2008,11.356678
QAT,2009,35.980433
QAT,2010,30.425204
QAT,2011,33.473878
QAT,2012,32.118411
QAT,2013,30.883226
QAT,2014,24.911957
QAT,2015,35.546881
QAT,2016,46.706774
QAT,2017,51.568807
QAT,2018,52.177361
QAT,2019,62.087435
QAT,2020,72.614031
QAT,2021,58.395965
QAT,2022,42.564996
QAT,2023,43.671671
QAT,2024,40.839338
ROU,1995,18.823344
ROU,1996,18.883142
ROU,1997,18.377206
ROU,1998,18.654431
ROU,1999,22.958328
ROU,2000,23.100759
ROU,2001,27.38727
ROU,2002,26.80101
ROU,2003,23.461579
ROU,2004,19.904589
ROU,2005,16.129015
ROU,2006,13.418296
ROU,2007,13.012887
ROU,2008,12.489955
ROU,2009,21.179139
ROU,2010,27.955666
ROU,2011,31.399116
ROU,2012,34.11843
ROU,2013,36.620337
ROU,2014,38.266151
ROU,2015,37.361395
ROU,2016,38.074993
ROU,2017,35.933713
ROU,2018,35.263051
ROU,2019,35.59183
ROU,2020,46.907994
ROU,2021,48.784577
ROU,2022,48.327792
ROU,2023,49.232098
ROU,2024,54.732174
RUS,1992,116.0
RUS,1993,92.4
RUS,1994,63.5
RUS,1995,53.7
RUS,1996,51.9
RUS,1997,54.7
RUS,1998,73.1
RUS,1999,88.7
RUS,2000,58.8
RUS,2001,48.5
RUS,2002,34.5
RUS,2003,27.8
RUS,2004,21.7
RUS,2005,13.288623
RUS,2006,8.4438857
RUS,2007,6.745055
RUS,2008,6.0869028
RUS,2009,7.7758239
RUS,2010,8.380489
RUS,2011,8.8884451
RUS,2012,9.5735238
RUS,2013,11.058047
RUS,2014,13.786406
RUS,2015,14.148999
RUS,2016,13.845248
RUS,2017,13.494538
RUS,2018,12.917729
RUS,2019,13.16388
RUS,2020,18.495527
RWA,1990,49.170508
RWA,1991,47.84069
RWA,1992,47.910217
RWA,1993,50.988103
RWA,1994,54.770678
RWA,1995,91.868547
RWA,1996,83.44702
RWA,1997,72.227045
RWA,1998,70.099366
RWA,1999,78.366919
RWA,2000,85.990649
RWA,2001,84.02129
RWA,2002,92.027007
RWA,2003,79.534981
RWA,2004,80.942806
RWA,2005,58.937342
RWA,2006,22.491834
RWA,2007,22.097934
RWA,2008,18.279946
RWA,2009,18.491757
RWA,2010,18.81556
RWA,2011,18.7172
RWA,2012,19.086266
RWA,2013,26.661901
RWA,2014,29.139607
RWA,2015,33.075284
RWA,2016,41.070133
RWA,2017,45.634036
RWA,2018,49.236231
RWA,2019,53.642668
RWA,2020,68.714455
RWA,2021,67.251151
RWA,2022,60.90296
RWA,2023,63.421656
RWA,2024,67.244017
SAU,1990,16.093942
SAU,1991,39.351867
SAU,1992,47.799453
SAU,1993,58.598614
SAU,1994,67.869545
SAU,1995,74.247745
SAU,1996,75.206121
SAU,1997,76.704214
SAU,1998,101.52304
SAU,1999,102.99172
SAU,2000,86.701769
SAU,2001,93.147733
SAU,2002,96.351724
SAU,2003,81.564202
SAU,2004,62.928299
SAU,2005,37.342477
SAU,2006,25.830823
SAU,2007,17.115423
SAU,2008,12.055993
SAU,2009,13.989039
SAU,2010,8.4259864
SAU,2011,5.3401519
SAU,2012,3.0122907
SAU,2013,2.1272672
SAU,2014,1.5409918
SAU,2015,5.6680423
SAU,2016,12.675881
SAU,2017,16.53171
SAU,2018,17.638925
SAU,2019,21.558262
SAU,2020,30.997266
SAU,2021,28.614585
SAU,2022,23.816453
SAU,2023,26.234521
SAU,2024,29.874445
SDN,1992,495.20051
SDN,1993,285.89497
SDN,1994,386.47431
SDN,1995,239.0214
SDN,1996,220.87671
SDN,1997,167.67101
SDN,1998,179.66497
SDN,1999,160.48798
SDN,2000,143.24842
SDN,2001,125.58747
SDN,2002,121.71975
SDN,2003,117.35315
SDN,2004,97.804071
SDN,2005,75.477386
SDN,2006,63.70629
SDN,2007,53.691937
SDN,2008,55.756401
SDN,2009,70.994946
SDN,2010,74.567907
SDN,2011,78.113173
SDN,2012,117.67133
SDN,2013,105.75246
SDN,2014,84.425689
SDN,2015,93.195965
SDN,2016,109.92955
SDN,2017,149.53925
SDN,2018,209.80899
SDN,2019,216.50085
SDN,2020,278.3317
SDN,2021,189.63562
SDN,2022,186.77867
SDN,2023,259.64533
SDN,2024,271.97903
SEN,1990,51.10519
SEN,1991,51.774444
SEN,1992,49.970716
SEN,1993,53.439005
SEN,1994,77.341321
SEN,1995,65.263684
SEN,1996,62.268859
SEN,1997,67.84546
SEN,1998,18.799836
SEN,1999,14.989254
SEN,2000,57.514006
SEN,2001,53.208811
SEN,2002,51.992868
SEN,2003,42.883334
SEN,2004,37.998538
SEN,2005,36.129935
SEN,2006,17.486673
SEN,2007,18.962782
SEN,2008,19.073493
SEN,2009,29.937418
SEN,2010,34.600371
SEN,2011,32.877236
SEN,2012,34.488831
SEN,2013,36.860469
SEN,2014,42.365709
SEN,2015,44.508726
SEN,2016,47.523587
SEN,2017,61.139422
SEN,2018,61.522949
SEN,2019,72.088222
SEN,2020,81.628292
SEN,2021,89.386597
SEN,2022,94.629302
SEN,2023,107.35636
SEN,2024,113.67335
SGP,1990,75.600456
SGP,1991,77.899521
SGP,1992,82.069947
SGP,1993,73.891394
SGP,1994,69.369948
SGP,1995,72.027722
SGP,1996,72.378376
SGP,1997,71.360931
SGP,1998,83.414799
SGP,1999,87.860515
SGP,2000,83.842171
SGP,2001,93.936375
SGP,2002,97.223022
SGP,2003,101.75937
SGP,2004,97.597527
SGP,2005,94.966788
SGP,2006,89.370246
SGP,2007,89.447102
SGP,2008,96.44771
SGP,2009,106.40023
SGP,2010,101.27925
SGP,2011,104.49802
SGP,2012,107.51031
SGP,2013,99.031232
SGP,2014,99.259402
SGP,2015,102.95959
SGP,2016,108.51895
SGP,2017,108.95612
SGP,2018,110.40903
SGP,2019,127.88954
SGP,2020,151.26993
SGP,2021,149.02497
SGP,2022,154.11051
SGP,2023,175.75159
SGP,2024,177.00068
SLB,1990,61.109237
SLB,1991,63.988852
SLB,1992,52.595097
SLB,1993,49.734267
SLB,1994,40.774044
SLB,1995,36.181877
SLB,1996,32.494754
SLB,1997,30.589214
SLB,1998,35.810101
SLB,1999,35.285834
SLB,2000,39.494299
SLB,2001,51.197842
SLB,2002,60.410624
SLB,2003,61.327323
SLB,2004,58.211323
SLB,2005,44.673966
SLB,2006,42.304773
SLB,2007,33.019152
SLB,2008,28.926297
SLB,2009,18.864786
SLB,2010,22.947682
SLB,2011,18.344054
SLB,2012,13.265557
SLB,2013,11.56903
SLB,2014,10.143157
SLB,2015,7.8760897
SLB,2016,7.5354175
SLB,2017,8.7704089
SLB,2018,7.9476105
SLB,2019,7.8194486
SLB,2020,12.838628
SLB,2021,15.936142
SLB,2022,15.505553
SLB,2023,20.304038
SLB,2024,22.022321
SLE,1990,77.440181
SLE,1991,60.133429
SLE,1992,79.679354
SLE,1993,79.571477
SLE,1994,105.91711
SLE,1995,80.506286
SLE,1996,73.566193
SLE,1997,79.162687
SLE,1998,93.540143
SLE,1999,91.80114
SLE,2000,89.970556
SLE,2001,83.409838
SLE,2002,79.297313
SLE,2003,76.929678
SLE,2004,73.739587
SLE,2005,67.285911
SLE,2006,61.874808
SLE,2007,26.379339
SLE,2008,46.05877
SLE,2009,31.069749
SLE,2010,28.93568
SLE,2011,25.773739
SLE,2012,24.063761
SLE,2013,22.291491
SLE,2014,26.84797
SLE,2015,28.82636
SLE,2016,38.860236
SLE,2017,44.181511
SLE,2018,44.165095
SLE,2019,45.27387
SLE,2020,46.366065
SLE,2021,47.061891
SLE,2022,53.980686
SLE,2023,49.873205
SLE,2024,43.001653
SLV,1990,55.738833
SLV,1991,57.519297
SLV,1992,52.612891
SLV,1993,41.557363
SLV,1994,36.971072
SLV,1995,32.499645
SLV,1996,32.336295
SLV,1997,28.628087
SLV,1998,26.169392
SLV,1999,28.397962
SLV,2000,30.518382
SLV,2001,35.083163
SLV,2002,40.208856
SLV,2003,42.57024
SLV,2004,44.083816
SLV,2005,43.924616
SLV,2006,43.95708
SLV,2007,41.496789
SLV,2008,41.409961
SLV,2009,50.298779
SLV,2010,49.885272
SLV,2011,48.146278
SLV,2012,51.343579
SLV,2013,49.18512
SLV,2014,49.625887
SLV,2015,49.661963
SLV,2016,49.572286
SLV,2017,48.748778
SLV,2018,47.702323
SLV,2019,47.988496
SLV,2020,61.940125
SLV,2021,57.990527
SLV,2022,54.451229
SLV,2023,53.755216
SLV,2024,56.185198
SMR,2004,16.914002
SMR,2005,14.477956
SMR,2006,14.154407
SMR,2007,12.627794
SMR,2008,15.488741
SMR,2009,20.066134
SMR,2010,19.963739
SMR,2011,16.621005
SMR,2012,17.241636
SMR,2013,23.16022
SMR,2014,21.010336
SMR,2015,19.306512
SMR,2016,21.384815
SMR,2017,56.585475
SMR,2018,56.671846
SMR,2019,56.213938
SMR,2020,69.789114
SMR,2021,77.188506
SMR,2022,71.339402
SMR,2023,69.881391
SMR,2024,65.194741
SRB,2005,46.509827
SRB,2006,33.044268
SRB,2007,26.802042
SRB,2008,25.751264
SRB,2009,29.760948
SRB,2010,37.899386
SRB,2011,41.174547
SRB,2012,50.776456
SRB,2013,53.739414
SRB,2014,63.409026
SRB,2015,67.174853
SRB,2016,65.221672
SRB,2017,55.533454
SRB,2018,51.441091
SRB,2019,49.665304
SRB,2020,54.401541
SRB,2021,53.881198
SRB,2022,52.420125
SRB,2023,48.041062
SRB,2024,47.195119
SUR,1990,72.881146
SUR,1991,75.708628
SUR,1992,64.386949
SUR,1993,51.052284
SUR,1994,30.497499
SUR,1995,16.258364
SUR,1996,11.76999
SUR,1997,16.780775
SUR,1998,21.643936
SUR,1999,32.302597
SUR,2000,48.438081
SUR,2001,37.198435
SUR,2002,37.408408
SUR,2003,31.493101
SUR,2004,29.353853
SUR,2005,27.107464
SUR,2006,22.536262
SUR,2007,16.418495
SUR,2008,14.773528
SUR,2009,14.648173
SUR,2010,17.316953
SUR,2011,18.737565
SUR,2012,20.095565
SUR,2013,27.901834
SUR,2014,25.207871
SUR,2015,41.175383
SUR,2016,75.394681
SUR,2017,73.028817
SUR,2018,68.627473
SUR,2019,84.026969
SUR,2020,146.43642
SUR,2021,115.82407
SUR,2022,116.94401
SUR,2023,98.23423
SUR,2024,87.217749
SVK,2006,35.484109
SVK,2007,34.755429
SVK,2008,33.867542
SVK,2009,42.595733
SVK,2010,46.011054
SVK,2011,48.525809
SVK,2012,57.712632
SVK,2013,57.571687
SVK,2014,56.764292
SVK,2015,55.790633
SVK,2016,56.858603
SVK,2017,55.739543
SVK,2018,54.181631
SVK,2019,52.701876
SVK,2020,64.033141
SVK,2021,65.310189
SVK,2022,65.000081
SVK,2023,61.431384
SVK,2024,64.036914
SVN,1993,16.195273
SVN,1994,15.812871
SVN,1995,16.509677
SVN,1996,19.982434
SVN,1997,20.340643
SVN,1998,21.048729
SVN,1999,21.736304
SVN,2000,22.574577
SVN,2001,24.491845
SVN,2002,25.455412
SVN,2003,24.515569
SVN,2004,24.345196
SVN,2005,24.165774
SVN,2006,23.491417
SVN,2007,21.168043
